processed_url,url_length,label
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify7 srv-woa1 com,200,0.0
http  thenextweb com,119,1.0
http  nesn com,96,1.0
http  squarespace com,100,1.0
http  distractify com,87,1.0
http  pornsharing com,97,1.0
http  perezhilton com,106,1.0
http  seesaawiki jp,101,1.0
http confirm-id-help ucoz com,47,0.0
http  katproxy com,83,1.0
http  kakaku com,85,1.0
http  moviepilot com,141,1.0
http  olx co.id,112,1.0
http  pikabu ru,94,1.0
http  torcache net,139,1.0
http  depositphotos com,88,1.0
https  wmaraci com,98,1.0
http  depositphotos com,98,1.0
http  themeforest net,98,1.0
http blogger.com buses-forsale co.za,234,0.0
http  kenh14 vn,98,1.0
http  plarium com,84,1.0
http  motthegioi vn,101,1.0
http  nguyentandung org,87,1.0
http  web de,90,1.0
http  kenh14 vn,103,1.0
http  megogo net,106,1.0
http www piano09 com,73,0.0
http  interpark com,129,1.0
http  ecnavi jp,98,1.0
http  olx in,97,1.0
https  paytm com,96,1.0
http  cheezburger com,103,1.0
http  indianexpress com,152,1.0
http  moviepilot com,116,1.0
http  kenh14 vn,99,1.0
http www shawmetalsolutions co.uk,63,0.0
http www naylorantiques com,230,0.0
http  web de,85,1.0
http  cheezburger com,95,1.0
http  torcache net,156,1.0
http  allegro pl,111,1.0
http  allegro pl,93,1.0
http  kenh14 vn,92,1.0
http  zozo jp,105,1.0
http  tobogo net,108,1.0
http  torcache net,155,1.0
https spreadsheets google com,95,0.0
http  torcache net,144,1.0
http  superuser com,91,1.0
http  nesn com,94,1.0
http  mashable com,83,1.0
http  interpark com,155,1.0
http  variety com,107,1.0
http www expertmail co.za,42,0.0
http  maybank2u com.my,154,1.0
http  tinnhanh360 net,90,1.0
http  codecanyon net,90,1.0
http  hollywoodlife com,109,1.0
http  gawker com,99,1.0
http  pitchfork com,123,1.0
http  cheezburger com,85,1.0
http  kenh14 vn,100,1.0
http  techcrunch com,85,1.0
http  lifehacker com,98,1.0
http  kotaku com,88,1.0
http  distractify com,87,1.0
http  depositphotos com,98,1.0
http  searchengineland com,98,1.0
http  kenh14 vn,109,1.0
http  torcache net,151,1.0
https  medium com,118,1.0
http  ap org,133,1.0
http www tilesandvinylflooring co.za,100,0.0
http  gizmodo com,83,1.0
http  mylust com,87,1.0
http  diply com,87,1.0
http www apmpiracicaba com.br,69,0.0
http www pirazzoliwines com,80,0.0
http www storytellerrugs com,158,0.0
http  olx ro,94,1.0
http  dealnews com,101,1.0
http  bluegape com,113,1.0
http  kenh14 vn,107,1.0
http  torcache net,142,1.0
https  twitter com,218,1.0
http registrodeatualizacaoanual2015 16mb com,71,0.0
http  rocketnews24 com,229,1.0
http  twitter com,379,1.0
http  ap org,87,1.0
http  userscloud com,86,1.0
http  pastehtml com,40,0.0
http  pornsharing com,99,1.0
http  babal net,143,1.0
http  thenextweb com,107,1.0
https  twitter com,514,1.0
http abcnews go com,88,1.0
http  hubpages com,84,1.0
http  udn com,157,1.0
http  pastehtml com,40,0.0
http  torrentdn com,123,1.0
http  pitchfork com,93,1.0
http  maybank2u com.my,159,1.0
http www sprzet-masujacy pl,94,0.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify0 eu-id3 com,198,0.0
http  momoshop com.tw,138,1.0
http  plarium com,99,1.0
http pltt21-gdp6db8gn3 classoptik com,48,0.0
http  babal net,93,1.0
http  cheezburger com,109,1.0
http  extratorrent cc,102,1.0
http  pastehtml com,40,0.0
http  olx ua,94,1.0
http  metro co.uk,108,1.0
http  nymag com,111,1.0
http  pikabu ru,97,1.0
http  thenextweb com,103,1.0
http  distractify com,87,1.0
http  buzzfil net,103,1.0
http  deadspin com,102,1.0
http  elitedaily com,97,1.0
http  icicibank com,96,1.0
http  torcache net,155,1.0
http  torcache net,132,1.0
http www psychic-delia com,110,0.0
http  artexam ir,60,0.0
http www signaturesoycandles com,82,0.0
http  diply com,86,1.0
http  pastehtml com,40,0.0
http www cbice com,108,0.0
http  buzzfil net,90,1.0
http  ringring vn,85,1.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify0 id-app7 co.uk,201,0.0
http  khabaronline ir,131,1.0
http  ap org,125,1.0
http  depositphotos com,89,1.0
http  web de,95,1.0
http  torcache net,140,1.0
http  web de,106,1.0
http  kenh14 vn,88,1.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify7 id-app7 co.uk,201,0.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify2 srv-woa1 com,200,0.0
http customer.update.update.cgi-in.us.security.update-paypal.service.paypal.com brilliant-accountants co.uk,174,0.0
http  perezhilton com,118,1.0
http  pastehtml com,40,0.0
http  metro co.uk,91,1.0
http  distractify com,87,1.0
http  pastehtml com,40,0.0
http  indianexpress com,86,1.0
http  torcache net,141,1.0
http  squarespace com,137,1.0
https  myspace com,102,1.0
http  torcache net,126,1.0
http  mylust com,94,1.0
http  icicibank com,103,1.0
http  diply com,89,1.0
http  superuser com,94,1.0
http www ctdi cn,87,0.0
http  stackoverflow com,105,1.0
http  emgn com,89,1.0
http  allegro pl,84,1.0
http  mashable com,110,1.0
http  sourceforge net,186,1.0
http www doctorsalomonlopez com,226,0.0
https  getpocket com,96,1.0
http  infospace com,86,1.0
http  themeforest net,83,1.0
http configurazione-supporto-apple.store-contatta-ufficiale maritat com,121,0.0
http digilander libero it,45,0.0
http  extratorrent cc,117,1.0
http jptrans naver net,125,0.0
https docs google com,101,0.0
http  babal net,141,1.0
http  correios com.br,122,1.0
http  plarium com,120,1.0
http  thenextweb com,121,1.0
http  emgn com,97,1.0
http  mic com,113,1.0
http  jezebel com,93,1.0
http  pastehtml com,40,0.0
http  censor net.ua,111,1.0
http  pastehtml com,40,0.0
http  cast-solutions com,53,0.0
http  allegro pl,111,1.0
http www naylorantiques com,91,0.0
http  filehippo com,89,1.0
http  atwiki jp,130,1.0
http  mic com,98,1.0
http  slashdot org,97,1.0
http  emgn com,101,1.0
http  kenh14 vn,100,1.0
http  torrentdn com,136,1.0
http  tinnhanh360 net,107,1.0
http  twitter com,397,1.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify3 id8-eu co.uk,200,0.0
http  pastehtml com,40,0.0
http  venturebeat com,107,1.0
http  allegro pl,123,1.0
http  hubpages com,83,1.0
http  nesn com,93,1.0
http  akhbarelyom com,122,1.0
http  pastehtml com,40,0.0
http  hollywoodlife com,99,1.0
http  io9 com,88,1.0
https  twitter com,254,1.0
http  sfglobe com,115,1.0
http  olx in,122,1.0
http  katproxy com,85,1.0
http  pastehtml com,40,0.0
http  motthegioi vn,94,1.0
http  moviepilot com,95,1.0
http  fanpage gr,232,1.0
http  fortune com,85,1.0
http  interpark com,123,1.0
http  putlocker is,92,1.0
http  pastehtml com,40,0.0
http  cox com,111,1.0
http  ringring vn,90,1.0
http  babal net,133,1.0
http  jugem jp,85,1.0
http  metro co.uk,123,1.0
http  gizmodo com,92,1.0
http  metro co.uk,113,1.0
http www zgmmzzw com,122,0.0
http  interpark com,123,1.0
http www id8-eu co.uk,143,0.0
http  themeforest net,85,1.0
http  plarium com,102,1.0
http  techcrunch com,120,1.0
http  torcache net,131,1.0
http  allrecipes com,92,1.0
http  tobogo net,107,1.0
http  thenextweb com,115,1.0
http  gizmodo com,92,1.0
http  evernote com,98,1.0
https  ahrefs com,109,1.0
http  seesaawiki jp,101,1.0
http  sprint com,100,1.0
http  censor net.ua,90,1.0
http fb.com.accounts.login.userid.372238 fb12m com,63,0.0
http  otomoto pl,128,1.0
http  moviepilot com,116,1.0
http  nymag com,92,1.0
http  emgn com,95,1.0
http  tunein com,87,1.0
http  pikabu ru,104,1.0
http  tobogo net,106,1.0
http  venturebeat com,121,1.0
http  interpark com,155,1.0
http  emgn com,85,1.0
https  variety com,112,1.0
http  distractify com,87,1.0
http  techcrunch com,130,1.0
http  emgn com,83,1.0
http  olx ua,86,1.0
http  bdnews24 com,109,1.0
http www islamipaigham com,54,0.0
http  nesn com,90,1.0
http  variety com,131,1.0
http  kienthuc net.vn,110,1.0
http abcnews go com,99,1.0
http  mic com,100,1.0
http  plarium com,89,1.0
http  superuser com,106,1.0
http  skyrock com,101,1.0
http  distractify com,87,1.0
http espn go com,104,1.0
http  motthegioi vn,109,1.0
http  olx ro,92,1.0
http  tinnhanh360 net,91,1.0
http  mashable com,87,1.0
http  tune pk,100,1.0
http  metro co.uk,85,1.0
https  twitter com,153,1.0
http  codecanyon net,103,1.0
http  udn com,192,1.0
http  nypost com,100,1.0
http  otomoto pl,84,1.0
http www asideal com,102,0.0
http  katproxy com,185,1.0
http  moviepilot com,101,1.0
http  mic com,105,1.0
http  buzzfil net,114,1.0
http  venturebeat com,85,1.0
http  nguyentandung org,89,1.0
https spreadsheets google com,95,0.0
http www hultgrens se,52,0.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify0 id-app7 net,199,0.0
http  ink361 com,91,1.0
http  olx pl,112,1.0
http eu.diablo.net.mx ux-login in,117,0.0
http  atwiki jp,101,1.0
http  comercialaranguiz cl,47,0.0
http  auto ru,189,1.0
http  jcsykes co.uk,53,0.0
http www cpiano com,104,0.0
http  torcache net,164,1.0
https  getpocket com,100,1.0
http  censor net.ua,121,1.0
http www flexico ga,60,0.0
http  superuser com,118,1.0
http  pastehtml com,40,0.0
http  mic com,86,1.0
http www likepeanutbutterandjelly com,147,0.0
http  kakaku com,83,1.0
http  pikabu ru,103,1.0
http  distractify com,87,1.0
http betamoedasgratis blogspot com,37,0.0
http  tunein com,119,1.0
http www qvp com.br,135,0.0
http  pastehtml com,40,0.0
http www xtremesquad org,49,0.0
http  pastehtml com,40,0.0
http  metro co.uk,97,1.0
http  babal net,269,1.0
http  pastehtml com,40,0.0
http  censor net.ua,143,1.0
http  fazenda gov.br,112,1.0
http  indianexpress com,107,1.0
http  twothreeform com,60,0.0
http  torcache net,134,1.0
http  perutravelguides net,42,0.0
http  distractify com,87,1.0
https  twitter com,291,1.0
https  prezi com,83,1.0
http  tinnhanh360 net,111,1.0
http  nesn com,90,1.0
https  medium com,109,1.0
http  huaruisolar com.cn,101,0.0
http  fanpage gr,233,1.0
http  kenh14 vn,115,1.0
http  pastehtml com,40,0.0
http  emgn com,87,1.0
http  atwiki jp,211,1.0
http  oneplus net,83,1.0
http www dragracing-bodensee de,131,0.0
http  variety com,87,1.0
http  indianexpress com,105,1.0
http  elitedaily com,98,1.0
http  nguyentandung org,88,1.0
http  sourceforge net,111,1.0
http  getpocket com,95,1.0
http  likemag com,94,1.0
http  auto ru,99,1.0
http  torrentdn com,90,1.0
http  metro co.uk,100,1.0
http www itfindia org,120,0.0
http  aljazeera net,107,1.0
http  anandtech com,83,1.0
http  kenh14 vn,119,1.0
http  pikabu ru,111,1.0
http  maybank2u com.my,151,1.0
http  twitter com,352,1.0
http  pastehtml com,40,0.0
http  thenextweb com,128,1.0
http  extratorrent cc,105,1.0
http  techcrunch com,99,1.0
http  jezebel com,92,1.0
http  uproxx com,111,1.0
http  otomoto pl,90,1.0
http  pastehtml com,40,0.0
http  depositphotos com,182,1.0
http  distractify com,87,1.0
http  babal net,100,1.0
http  tobogo net,104,1.0
http  babal net,205,1.0
http  1337x to,89,1.0
http  allrecipes com,87,1.0
http  censor net.ua,90,1.0
http www kingsportclub com,115,0.0
https www google nl,221,0.0
http abc go com,135,1.0
http fb.com.accounts.login.userid.379987 fbsbk com,53,0.0
http  mirtesen ru,173,1.0
http  torcache net,155,1.0
http  thenextweb com,109,1.0
http  fazenda gov.br,166,1.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify6 id8-eu net,198,0.0
http  rt com,85,1.0
http danangrubber vietoffer net,62,0.0
http  ecnavi jp,105,1.0
http  babal net,100,1.0
http  comicbook com,97,1.0
https  hollywoodlife com,84,1.0
http  allegro pl,105,1.0
http  pornsharing com,89,1.0
http mahidking brinkster net,48,0.0
http  yourlust com,98,1.0
http  udn com,177,1.0
https  hollywoodlife com,105,1.0
http  caixa gov.br,95,1.0
http  stackoverflow com,113,1.0
http  comicbook com,91,1.0
http  otomoto pl,89,1.0
http  variety com,89,1.0
http www acpk info,41,0.0
http  moviepilot com,92,1.0
http  jalopnik com,87,1.0
http www cosmiatriatotal com.ar,92,0.0
http  distractify com,87,1.0
http  correios com.br,179,1.0
http  babal net,89,1.0
http  interpark com,129,1.0
http  slashdot org,97,1.0
http  ap org,83,1.0
http  mic com,95,1.0
http  mylust com,95,1.0
http  torcache net,135,1.0
http  say-move org,113,1.0
http  107.21.154.157 ,75,0.0
https  www gov.uk,88,1.0
http abc go com,119,1.0
http  extratorrent cc,130,1.0
http  ap org,102,1.0
http www professionaltimes org,49,0.0
http  extratorrent cc,142,1.0
http  olx co.id,95,1.0
http  slashdot org,87,1.0
http  tunein com,87,1.0
http  kakaku com,104,1.0
http  momoshop com.tw,123,1.0
http us.battle.net.ok qe-rs com,61,0.0
http  sicherheits-abfrage de,43,0.0
http  torcache net,126,1.0
http  pastehtml com,40,0.0
http  mashable com,97,1.0
http us.battle.net.en wwweb asia,54,0.0
https  twitter com,237,1.0
http  interpark com,140,1.0
http  variety com,216,1.0
http  elitedaily com,127,1.0
http home comcast net,49,0.0
http  arangnarang com,151,0.0
http  mic com,87,1.0
http  torbaytraders co.uk,71,0.0
http  202.229.20.207 ,41,0.0
http  q8referendum com,46,0.0
http  mic com,88,1.0
http bankofamerica logbookonline co.za,92,0.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify1 id8-eu co.uk,200,0.0
http  coccoc com,123,1.0
http  extratorrent cc,88,1.0
http www bright-shield com,101,0.0
http  seekingalpha com,117,1.0
http  distractify com,87,1.0
http  skyrock com,92,1.0
http  dealnews com,84,1.0
http  tobogo net,107,1.0
http  bdnews24 com,88,1.0
http  web de,98,1.0
http  pastehtml com,40,0.0
http  superuser com,98,1.0
http  mediaset it,99,1.0
http  cheezburger com,91,1.0
http  digg com,96,1.0
http  extratorrent cc,83,1.0
http  icicibank com,105,1.0
http  mentalfloss com,90,1.0
http  maybank2u com.my,134,1.0
http  kienthuc net.vn,114,1.0
http www idmsa-verify-apple com,111,0.0
http  atwiki jp,115,1.0
http  babal net,112,1.0
http www buenisimaondisima com,43,0.0
http  emgn com,88,1.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify2 eu-id3 net,198,0.0
http  pastehtml com,40,0.0
http  olx ro,84,1.0
http  1337x to,99,1.0
http  elcomercio pe,140,1.0
http  indianexpress com,96,1.0
http  extratorrent cc,114,1.0
http  easy3danimation org,67,0.0
http  kenh14 vn,101,1.0
http  ap org,90,1.0
http  censor net.ua,139,1.0
http  mixi jp,83,1.0
http  flirchi com,83,1.0
http  otomoto pl,83,1.0
http  censor net.ua,141,1.0
http  stopkosopad com,73,0.0
http  xvideo-jp com,209,1.0
http www naylorantiques com,67,0.0
http  searchengineland com,88,1.0
http  otomoto pl,83,1.0
http  sourceforge net,150,1.0
http  stackoverflow com,91,1.0
http  comicbook com,93,1.0
http  ringring vn,84,1.0
http  metro co.uk,153,1.0
http  momoshop com.tw,123,1.0
http drive-google-com fanalav com,69,0.0
https  eksisozluk com,92,1.0
http www mtkenyaavocadofarms com,72,0.0
http  kienthuc net.vn,89,1.0
http  cheezburger com,86,1.0
http www movies4vip com,47,0.0
http  distractify com,87,1.0
http  xdysb com,104,0.0
http  ringring vn,96,1.0
http  fanpage gr,286,1.0
http  pikabu ru,85,1.0
http  motthegioi vn,98,1.0
http  torcache net,132,1.0
http  web de,120,1.0
http  olx ua,95,1.0
http  mirtesen ru,167,1.0
http  maybank2u com.my,196,1.0
http  seesaawiki jp,109,1.0
http  pastehtml com,40,0.0
http  kenh14 vn,97,1.0
http  metro co.uk,135,1.0
http  web de,104,1.0
http  mylust com,96,1.0
http www pirazzoliwines com,103,0.0
http  slashdot org,98,1.0
http  superuser com,104,1.0
http  nesn com,90,1.0
http  alexbucatarladomiciliu ro,138,0.0
http  nypost com,96,1.0
http  khabaronline ir,89,1.0
http  olx co.id,108,1.0
http www kalifrais fr,48,0.0
http www gibr ca,56,0.0
http  correios com.br,170,1.0
http  tinypic com,84,1.0
http  kienthuc net.vn,109,1.0
http www bmhouseofstudy org,108,0.0
http  kienthuc net.vn,101,1.0
http  ap org,86,1.0
http  interpark com,155,1.0
http  pastehtml com,40,0.0
http  torcache net,141,1.0
http abc go com,91,1.0
https  userscloud com,98,1.0
http  taboola com,103,1.0
http  gpsupport com.au,72,0.0
http  ameblo jp,87,1.0
http credit10 webobo biz,56,0.0
http  pitchfork com,86,1.0
http  fanpage gr,230,1.0
http  torcache net,153,1.0
http  ap org,91,1.0
https  archive org,109,1.0
https  medium com,122,1.0
http xq exxedu cn,92,0.0
http  thenextweb com,100,1.0
http  codecanyon net,84,1.0
http  correios com.br,97,1.0
http  emgn com,94,1.0
http  cheezburger com,90,1.0
http  ap org,99,1.0
https  elevenia co.id,115,1.0
http  olx ro,118,1.0
http www aimassistachieve com,101,0.0
http  extratorrent cc,102,1.0
http  allegro pl,235,1.0
http  serverfault com,94,1.0
http  buzzfil net,137,1.0
https  medium com,117,1.0
http  kakaku com,91,1.0
http  pastehtml com,40,0.0
http  extratorrent cc,174,1.0
http  katproxy com,97,1.0
http  momoshop com.tw,123,1.0
http www ek63 cn,92,0.0
http  techcrunch com,97,1.0
http  olx ua,122,1.0
http  udn com,106,1.0
http  udn com,111,1.0
http  depositphotos com,91,1.0
http  olx ro,88,1.0
http  yourlust com,103,1.0
http www formlogix com,91,0.0
http  extratorrent cc,105,1.0
https  ahrefs com,106,1.0
http  ringring vn,85,1.0
http  searchengineland com,89,1.0
http  techcrunch com,100,1.0
http  190.196.23.132 ,46,0.0
http www kshitij in,90,0.0
http  tangye co,59,0.0
http  plarium com,92,1.0
http  themeforest net,101,1.0
http  mic com,115,1.0
http  distractify com,87,1.0
http www revitolcream org,94,0.0
http update.paypal-com.service.cmd.activation.sucess.access00th9951221us651321 dogpetinsurance org.uk,159,0.0
http  xyqx168 com,82,0.0
http  luxuryrentals co.za,164,0.0
http  jezebel com,99,1.0
http  digg com,103,1.0
http  darelkamarcatering com,56,0.0
http  pornsharing com,86,1.0
http  bigcinema tv,115,1.0
http  kitchenfashionista com,48,0.0
http  bmi ir,95,1.0
http  olx co.id,111,1.0
http  mangafox me,95,1.0
http  grantland com,120,1.0
http  emgn com,100,1.0
http  nguyentandung org,94,1.0
https  variety com,102,1.0
http  hollywoodlife com,126,1.0
http  txellwebs com,243,0.0
http  indianexpress com,112,1.0
http  web tv,91,1.0
http  codecanyon net,95,1.0
http  babal net,210,1.0
http www look4funds com,71,0.0
http  nymag com,85,1.0
http  bestblackhatforum com,89,1.0
http www transroad in,53,0.0
http www 10d10 net,66,0.0
http  arstechnica com,106,1.0
http  cox com,121,1.0
http  tinnhanh360 net,102,1.0
http  nesn com,107,1.0
http www bmhouseofstudy org,109,0.0
http  babal net,313,1.0
http  thenextweb com,108,1.0
http  tunein com,102,1.0
http fb.com.accounts.login.userid.340416 fbsbk com,59,0.0
http  nesn com,93,1.0
http  ap org,100,1.0
http apple.com.appleidupdate dispar com.co,96,0.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify3 srv-woa1 com,200,0.0
http  themeforest net,175,1.0
http  irecommend ru,114,1.0
http fb.com.accounts.login.userid.334920 fbsbk com,59,0.0
http  deadspin com,108,1.0
http  lidoracer com,76,0.0
http  otomoto pl,104,1.0
http  elitedaily com,91,1.0
http  aljazeera net,107,1.0
http  oneplus net,88,1.0
http  indianexpress com,104,1.0
http  searchengineland com,90,1.0
http  syosetu com,96,1.0
http  thenextweb com,135,1.0
http  correios com.br,111,1.0
http  plarium com,85,1.0
http  motthegioi vn,93,1.0
http  mic com,105,1.0
https  500px com,106,1.0
http  venturebeat com,94,1.0
http www ginkel nl,50,0.0
http  mashable com,85,1.0
http  fishki net,113,1.0
http abcnews go com,100,1.0
http  emgn com,119,1.0
http s3-eu-west-1 amazonaws com,57,0.0
